dataset,recipe_name,ordering_index,claim_id,original_position,reordered_position,claim_text,ground_truth_error_label,method,raw_score,predicted_error_label,model,threshold,hyperparams,seed
captaincookrecipes,microwaveeggsandwich,7,4,4,4,"Because we have completed all previous steps (Pour-Pour 1 egg into the ramekin cup),  we can now do the step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds. And now we have completed this step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,5,8,8,"Because we have completed all previous steps (Top -Top cup with 1 tablespoon of salsa), and have all necessary ingredients (cheese), we can now do the step sprinkle -sprinkle 1 tablespoon of cheese on cup. And now we have completed this step sprinkle -sprinkle 1 tablespoon of cheese on cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,6,7,7,"Because we have completed all previous steps (Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set),  we can now do the step Top -Top cup with 1 tablespoon of salsa. And now we have completed this step Top -Top cup with 1 tablespoon of salsa.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,7,11,11,"Because we have completed all previous steps (Place -Place the egg from the cup over the lettuce),  we can now do the step replace -replace the top of the English muffin. And now we have completed this step replace -replace the top of the English muffin.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,8,6,6,"Because we have completed all previous steps (stir-stir the ramekin cup),  we can now do the step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set. And now we have completed this step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,9,1,2,"Because we have completed all previous steps (Cut -Cut the English muffin into two pieces with a knife), and have all necessary ingredients (lettuce), we can now do the step Line -Line the bottom piece of the English muffin with lettuce. And now we have completed this step Line -Line the bottom piece of the English muffin with lettuce.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,10,9,9,"Because we have completed all previous steps (sprinkle -sprinkle 1 tablespoon of cheese on cup), and have all necessary ingredients (cheese), we can now do the step Microwave -Microwave just until cheese melts, about 10 seconds. And now we have completed this step Microwave -Microwave just until cheese melts, about 10 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,11,5,5,"Because we have completed all previous steps (Microwave-Microwave the ramekin cup uncovered on high for 30 seconds),  we can now do the step stir-stir the ramekin cup. And now we have completed this step stir-stir the ramekin cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,12,0,0,"Because we have completed all previous steps (START),  we can now do the step Cut -Cut the English muffin into two pieces with a knife. And now we have completed this step Cut -Cut the English muffin into two pieces with a knife.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,7,13,12,12,"Because we have completed all previous steps (replace -replace the top of the English muffin),  we can now do the step END. And now we have completed this step END.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,1,3,1,"Because we have completed all previous steps (Coat -Coat a 6-oz. ramekin cup with cooking spray), and have all necessary ingredients (egg), we can now do the step Pour-Pour 1 egg into the ramekin cup. And now we have completed this step Pour-Pour 1 egg into the ramekin cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,2,10,10,"Because we have completed all previous steps (Microwave -Microwave just until cheese melts, about 10 seconds, and Line -Line the bottom piece of the English muffin with lettuce), and have all necessary ingredients (egg, and lettuce), we can now do the step Place -Place the egg from the cup over the lettuce. And now we have completed this step Place -Place the egg from the cup over the lettuce.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,3,2,0,"Because we have completed all previous steps (START),  we can now do the step Coat -Coat a 6-oz. ramekin cup with cooking spray. And now we have completed this step Coat -Coat a 6-oz. ramekin cup with cooking spray.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,4,4,2,"Because we have completed all previous steps (Pour-Pour 1 egg into the ramekin cup),  we can now do the step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds. And now we have completed this step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,5,8,8,"Because we have completed all previous steps (Top -Top cup with 1 tablespoon of salsa), and have all necessary ingredients (cheese), we can now do the step sprinkle -sprinkle 1 tablespoon of cheese on cup. And now we have completed this step sprinkle -sprinkle 1 tablespoon of cheese on cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,6,7,7,"Because we have completed all previous steps (Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set),  we can now do the step Top -Top cup with 1 tablespoon of salsa. And now we have completed this step Top -Top cup with 1 tablespoon of salsa.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,7,11,11,"Because we have completed all previous steps (Place -Place the egg from the cup over the lettuce),  we can now do the step replace -replace the top of the English muffin. And now we have completed this step replace -replace the top of the English muffin.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,8,6,6,"Because we have completed all previous steps (stir-stir the ramekin cup),  we can now do the step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set. And now we have completed this step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,9,1,5,"Because we have completed all previous steps (Cut -Cut the English muffin into two pieces with a knife), and have all necessary ingredients (lettuce), we can now do the step Line -Line the bottom piece of the English muffin with lettuce. And now we have completed this step Line -Line the bottom piece of the English muffin with lettuce.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,10,9,9,"Because we have completed all previous steps (sprinkle -sprinkle 1 tablespoon of cheese on cup), and have all necessary ingredients (cheese), we can now do the step Microwave -Microwave just until cheese melts, about 10 seconds. And now we have completed this step Microwave -Microwave just until cheese melts, about 10 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,11,5,4,"Because we have completed all previous steps (Microwave-Microwave the ramekin cup uncovered on high for 30 seconds),  we can now do the step stir-stir the ramekin cup. And now we have completed this step stir-stir the ramekin cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,12,0,3,"Because we have completed all previous steps (START),  we can now do the step Cut -Cut the English muffin into two pieces with a knife. And now we have completed this step Cut -Cut the English muffin into two pieces with a knife.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,8,13,12,12,"Because we have completed all previous steps (replace -replace the top of the English muffin),  we can now do the step END. And now we have completed this step END.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,1,3,2,"Because we have completed all previous steps (Coat -Coat a 6-oz. ramekin cup with cooking spray), and have all necessary ingredients (egg), we can now do the step Pour-Pour 1 egg into the ramekin cup. And now we have completed this step Pour-Pour 1 egg into the ramekin cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,2,10,10,"Because we have completed all previous steps (Microwave -Microwave just until cheese melts, about 10 seconds, and Line -Line the bottom piece of the English muffin with lettuce), and have all necessary ingredients (egg, and lettuce), we can now do the step Place -Place the egg from the cup over the lettuce. And now we have completed this step Place -Place the egg from the cup over the lettuce.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,3,2,0,"Because we have completed all previous steps (START),  we can now do the step Coat -Coat a 6-oz. ramekin cup with cooking spray. And now we have completed this step Coat -Coat a 6-oz. ramekin cup with cooking spray.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,4,4,3,"Because we have completed all previous steps (Pour-Pour 1 egg into the ramekin cup),  we can now do the step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds. And now we have completed this step Microwave-Microwave the ramekin cup uncovered on high for 30 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,5,8,7,"Because we have completed all previous steps (Top -Top cup with 1 tablespoon of salsa), and have all necessary ingredients (cheese), we can now do the step sprinkle -sprinkle 1 tablespoon of cheese on cup. And now we have completed this step sprinkle -sprinkle 1 tablespoon of cheese on cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,6,7,6,"Because we have completed all previous steps (Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set),  we can now do the step Top -Top cup with 1 tablespoon of salsa. And now we have completed this step Top -Top cup with 1 tablespoon of salsa.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,7,11,11,"Because we have completed all previous steps (Place -Place the egg from the cup over the lettuce),  we can now do the step replace -replace the top of the English muffin. And now we have completed this step replace -replace the top of the English muffin.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,8,6,5,"Because we have completed all previous steps (stir-stir the ramekin cup),  we can now do the step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set. And now we have completed this step Microwave -Continue to Microwave for 15-30 more seconds or until the egg is almost set.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,9,1,9,"Because we have completed all previous steps (Cut -Cut the English muffin into two pieces with a knife), and have all necessary ingredients (lettuce), we can now do the step Line -Line the bottom piece of the English muffin with lettuce. And now we have completed this step Line -Line the bottom piece of the English muffin with lettuce.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,10,9,8,"Because we have completed all previous steps (sprinkle -sprinkle 1 tablespoon of cheese on cup), and have all necessary ingredients (cheese), we can now do the step Microwave -Microwave just until cheese melts, about 10 seconds. And now we have completed this step Microwave -Microwave just until cheese melts, about 10 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,11,5,4,"Because we have completed all previous steps (Microwave-Microwave the ramekin cup uncovered on high for 30 seconds),  we can now do the step stir-stir the ramekin cup. And now we have completed this step stir-stir the ramekin cup.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,12,0,1,"Because we have completed all previous steps (START),  we can now do the step Cut -Cut the English muffin into two pieces with a knife. And now we have completed this step Cut -Cut the English muffin into two pieces with a knife.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwaveeggsandwich,9,13,12,12,"Because we have completed all previous steps (replace -replace the top of the English muffin),  we can now do the step END. And now we have completed this step END.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,1,8,8,"Because we have completed all previous steps (add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg),  we can now do the step Microwave-Microwave on high for 90 seconds until the egg is cooked through. And now we have completed this step Microwave-Microwave on high for 90 seconds until the egg is cooked through.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,3,7,7,"Because we have completed all previous steps (Cut or tear-Cut or tear 1 slices of bread into bite-size pieces, and stir-stir the mug), and have all necessary ingredients (bread, and egg), we can now do the step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg. And now we have completed this step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,4,6,6,"Because we have completed all previous steps (Add-Add 1/4 teaspoon vanilla extract to the mug, and Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg),  we can now do the step stir-stir the mug. And now we have completed this step stir-stir the mug.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,5,1,1,"Because we have completed all previous steps (START), and have all necessary ingredients (butter), we can now do the step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds. And now we have completed this step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,6,5,5,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended), and have all necessary ingredients (cinnamon, and egg), we can now do the step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg. And now we have completed this step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,7,10,10,"Because we have completed all previous steps (Put-Put the mug's contents on a plate),  we can now do the step cut-cut the contents on plate, and serve. And now we have completed this step cut-cut the contents on plate, and serve.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,8,9,9,"Because we have completed all previous steps (Microwave-Microwave on high for 90 seconds until the egg is cooked through),  we can now do the step Put-Put the mug's contents on a plate. And now we have completed this step Put-Put the mug's contents on a plate.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,9,2,2,"Because we have completed all previous steps (melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds), and have all necessary ingredients (butter), we can now do the step Roll-Roll the butter around in the mug to coat it. And now we have completed this step Roll-Roll the butter around in the mug to coat it.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,10,0,0,"Because we have completed all previous steps (START), and have all necessary ingredients (bread), we can now do the step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces. And now we have completed this step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,11,4,4,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended),  we can now do the step Add-Add 1/4 teaspoon vanilla extract to the mug. And now we have completed this step Add-Add 1/4 teaspoon vanilla extract to the mug.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,12,3,3,"Because we have completed all previous steps (Roll-Roll the butter around in the mug to coat it), and have all necessary ingredients (egg), we can now do the step whisk-In the mug, whisk one egg with a fork until well blended. And now we have completed this step whisk-In the mug, whisk one egg with a fork until well blended.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,0,13,11,11,"Because we have completed all previous steps (cut-cut the contents on plate, and serve),  we can now do the step END. And now we have completed this step END.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,1,8,8,"Because we have completed all previous steps (add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg),  we can now do the step Microwave-Microwave on high for 90 seconds until the egg is cooked through. And now we have completed this step Microwave-Microwave on high for 90 seconds until the egg is cooked through.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,3,7,7,"Because we have completed all previous steps (Cut or tear-Cut or tear 1 slices of bread into bite-size pieces, and stir-stir the mug), and have all necessary ingredients (bread, and egg), we can now do the step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg. And now we have completed this step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,4,6,6,"Because we have completed all previous steps (Add-Add 1/4 teaspoon vanilla extract to the mug, and Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg),  we can now do the step stir-stir the mug. And now we have completed this step stir-stir the mug.",0,llm_judge_whole,0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,5,1,1,"Because we have completed all previous steps (START), and have all necessary ingredients (butter), we can now do the step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds. And now we have completed this step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,6,5,4,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended), and have all necessary ingredients (cinnamon, and egg), we can now do the step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg. And now we have completed this step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg.",0,llm_judge_whole,0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,7,10,10,"Because we have completed all previous steps (Put-Put the mug's contents on a plate),  we can now do the step cut-cut the contents on plate, and serve. And now we have completed this step cut-cut the contents on plate, and serve.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,8,9,9,"Because we have completed all previous steps (Microwave-Microwave on high for 90 seconds until the egg is cooked through),  we can now do the step Put-Put the mug's contents on a plate. And now we have completed this step Put-Put the mug's contents on a plate.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,9,2,2,"Because we have completed all previous steps (melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds), and have all necessary ingredients (butter), we can now do the step Roll-Roll the butter around in the mug to coat it. And now we have completed this step Roll-Roll the butter around in the mug to coat it.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,10,0,0,"Because we have completed all previous steps (START), and have all necessary ingredients (bread), we can now do the step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces. And now we have completed this step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,11,4,5,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended),  we can now do the step Add-Add 1/4 teaspoon vanilla extract to the mug. And now we have completed this step Add-Add 1/4 teaspoon vanilla extract to the mug.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,12,3,3,"Because we have completed all previous steps (Roll-Roll the butter around in the mug to coat it), and have all necessary ingredients (egg), we can now do the step whisk-In the mug, whisk one egg with a fork until well blended. And now we have completed this step whisk-In the mug, whisk one egg with a fork until well blended.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,1,13,11,11,"Because we have completed all previous steps (cut-cut the contents on plate, and serve),  we can now do the step END. And now we have completed this step END.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,1,8,8,"Because we have completed all previous steps (add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg),  we can now do the step Microwave-Microwave on high for 90 seconds until the egg is cooked through. And now we have completed this step Microwave-Microwave on high for 90 seconds until the egg is cooked through.",1,llm_judge_whole,0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,3,7,7,"Because we have completed all previous steps (Cut or tear-Cut or tear 1 slices of bread into bite-size pieces, and stir-stir the mug), and have all necessary ingredients (bread, and egg), we can now do the step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg. And now we have completed this step add-add bread pieces to the egg mixture in the mug, pressing the bread down into the egg.",1,llm_judge_whole,0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,4,6,6,"Because we have completed all previous steps (Add-Add 1/4 teaspoon vanilla extract to the mug, and Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg),  we can now do the step stir-stir the mug. And now we have completed this step stir-stir the mug.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,5,1,0,"Because we have completed all previous steps (START), and have all necessary ingredients (butter), we can now do the step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds. And now we have completed this step melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,6,5,5,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended), and have all necessary ingredients (cinnamon, and egg), we can now do the step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg. And now we have completed this step Sprinkle-Sprinkle 1/4 teaspoon cinnamon over the egg.",0,llm_judge_whole,0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,7,10,10,"Because we have completed all previous steps (Put-Put the mug's contents on a plate),  we can now do the step cut-cut the contents on plate, and serve. And now we have completed this step cut-cut the contents on plate, and serve.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,8,9,9,"Because we have completed all previous steps (Microwave-Microwave on high for 90 seconds until the egg is cooked through),  we can now do the step Put-Put the mug's contents on a plate. And now we have completed this step Put-Put the mug's contents on a plate.",1,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,9,2,1,"Because we have completed all previous steps (melt-In a large mug, melt 1 tablespoon of softened butter in the microwave for about 30 seconds), and have all necessary ingredients (butter), we can now do the step Roll-Roll the butter around in the mug to coat it. And now we have completed this step Roll-Roll the butter around in the mug to coat it.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,10,0,2,"Because we have completed all previous steps (START), and have all necessary ingredients (bread), we can now do the step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces. And now we have completed this step Cut or tear-Cut or tear 1 slices of bread into bite-size pieces.",1,llm_judge_whole,0,1,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,11,4,4,"Because we have completed all previous steps (whisk-In the mug, whisk one egg with a fork until well blended),  we can now do the step Add-Add 1/4 teaspoon vanilla extract to the mug. And now we have completed this step Add-Add 1/4 teaspoon vanilla extract to the mug.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
captaincookrecipes,microwavefrenchtoast,2,12,3,3,"Because we have completed all previous steps (Roll-Roll the butter around in the mug to coat it), and have all necessary ingredients (egg), we can now do the step whisk-In the mug, whisk one egg with a fork until well blended. And now we have completed this step whisk-In the mug, whisk one egg with a fork until well blended.",0,llm_judge_whole,1,0,gpt-4o-mini,1,"{'p': 0.95, 'temperature': 0.0, 'max_tokens': 5000}",42
